cik_date,GrossProfit,GrossMargin,WorkingCapitalRatio,EarningPerShare,DebtToEquityRatio,PEratio,ReturnOfEquity,EBIDTAratio,EvRatio,EVbyEbidta,ChurnRate,GrowthRate,ProfitMargin,RuleOf40,MarketCap,MagicNumber,wce_label,eps_label,de_label,pe_label,roe_label,growth_rate_label,profitm_label,grossm_label,ro40_label,churnrate_label,EVbyEbidta_label,marketCap_label,magicNum_label,aggregate,predicted_aggregate
1212458_2019,651976000.0,0.7340501469280222,1.5936357393659062,-2.294044096928712,0.5855544866639759,-50.03391179518674,-9.882905793560957,131283000.0,7935446017.817999,4.57341263382835,0.255578367020405,25.557836702040504,25.557836702040504,51.11567340408101,6517667520.0,-0.6456401385798048,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.5384339
1212458_2020,774551000.0,0.7376605937086314,1.4559607409838793,-2.8648955892126344,0.588391543811378,-47.61430067944984,-11.13970310718077,180263000.0,7935446017.817999,4.57341263382835,0.2575058534525774,25.750585345257743,25.750585345257743,51.50117069051549,7799650980.0,-0.6934771012725749,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.5133877
1392972_2020,4162982395.0178943,0.7313169059725364,2.6656661123054666,-1.7713130486114346,0.2511170718457151,-28.66235307180713,-13.069401059350808,329243984.2387387,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,2206542588.88,-0.7357525828371546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15275007
1392972_2021,4162982395.0178943,0.7313169059725364,1.831239625651525,-1.8240793205078232,0.2832101380482281,-18.908168966247583,-14.854589321611948,329243984.2387387,7935446017.817999,4.57341263382835,0.0548815338252104,5.488153382521043,5.488153382521043,10.976306765042086,1535513493.5800002,-0.7761318130991178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.14691824
857005_2019,800184000.0,0.6101316513838416,0.9786126480977836,0.0259271185998137,0.532103883764519,2629.679026518966,0.1982103185138018,329243984.2387387,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,7833813820.000001,0.0058262111048092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38414213
857005_2020,935934000.0,0.641747376432634,1.2242890299077502,1.1254682454251883,0.424750799886194,73.49829756302843,8.154534019496758,545134000.0,7935446017.817999,4.57341263382835,42.87210473313193,4287.210473313193,4287.210473313193,8574.420946626386,9605860000.0,0.2556081437875261,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5384615384615384,0.53876656
857005_2021,1219444000.0,0.6747851185202851,1.3769213198816346,4.070593958843662,0.3822880712378119,29.42813781260288,23.39614848013312,751850000.0,7935446017.817999,4.57341263382835,2.649129653008914,264.9129653008914,264.9129653008914,529.8259306017828,14034955770.0,0.9128044847563836,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6153846153846154,0.6153101
1410384_2020,4162982395.0178943,0.7313169059725364,4.225693634879925,-2.476872682768799,0.1423271711515807,-51.08457971225112,-13.43180591518696,128319000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,7030259860.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.16429493
1410384_2021,4162982395.0178943,0.7313169059725364,3.103208638734126,-1.9805016863406408,0.1581770897925897,-40.11104890639135,-10.59280471718322,195690000.0,7935446017.817999,4.57341263382835,-0.1807440778956547,-18.07440778956547,-18.07440778956547,-36.14881557913094,4522360320.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15394601
1036188_2019,4162982395.0178943,0.7313169059725364,1.4222268787725334,0.628003613369467,0.8733142540526527,67.13337169159954,5.300854500998867,329243984.2387387,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,700066800.0,0.0668958969490133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23209491
1036188_2020,4162982395.0178943,0.7313169059725364,1.4023071543747507,23.963995557893508,0.8746512051116143,2.1469708536585363,0.2072549336784212,329243984.2387387,7935446017.817999,4.57341263382835,-0.9606827771384734,-96.06827771384734,-96.06827771384734,-192.13655542769467,880258.05,0.002630160888866,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.33116865
1036188_2021,4162982395.0178943,0.7313169059725364,1.381922622629315,0.6368345323741007,0.8728492924184215,101.7375734297334,5.381024169625055,329243984.2387387,7935446017.817999,4.57341263382835,25.98780487804878,2598.7804878048782,2598.7804878048782,5197.5609756097565,1125726250.0,0.0790871209143085,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.3837577
1107843_2020,4162982395.0178943,0.7313169059725364,1.858776834943104,2.332886187472876,0.6322407424805059,52.24001095913598,22.63932634826766,175880000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,4783722283.55,-1.2083964559559142,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.5375222
1107843_2021,4162982395.0178943,0.7313169059725364,1.795707900617852,1.814276948251176,0.6374719005788533,75.63343630214206,14.86624361281564,177122000.0,7935446017.817999,4.57341263382835,-0.2250906390599746,-22.50906390599747,-22.50906390599747,-45.01812781199494,5366948640.0,-1.2083964559559142,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.52979064
892482_2020,20719000.0,0.712678866263071,0.8766486303686168,-0.688928375322722,0.2976009259142774,-11.597722326732674,-11.94379096478758,1049000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,110108775.77,-1.1365976295941578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15354818
1560327_2019,235801000.0,0.7212208706609939,1.2718184133141244,-1.0788178360434912,0.4733311318418228,-51.92720969969357,-8.890448278708824,45151000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,2796020606.28,-0.590755491189959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23110372
1560327_2020,289969000.0,0.7046874012724613,1.3383926905527883,-1.8927425103507352,0.5107312558565297,-47.63458289067163,-14.272101044898738,47418000.0,7935446017.817999,4.57341263382835,0.8358064815674622,83.58064815674622,83.58064815674622,167.16129631349244,4708630884.16,-1.0845127597480964,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.40686494
1560327_2021,366456000.0,0.684447632068494,0.9233080139967568,-2.536337285887888,0.7620416498653728,-46.40155733814425,-23.7929083364768,48883000.0,7935446017.817999,4.57341263382835,0.4803791641797084,48.03791641797084,48.03791641797084,96.07583283594168,6790125491.52,-1.2042265691220158,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.46152407
1046327_2019,68986000.0,0.4008180672000372,0.5674717459789356,-0.523216574672352,0.1493331470181812,-2.293505324733763,-3.1054077972891148,70684000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,45872400.0,-0.1939453295451239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.12521937
1046327_2020,51597000.0,0.7580882136875202,2.104128157732594,-0.1262752446387674,0.0346580110615217,-12.353965375103051,-0.7400786447958072,11441000.0,7935446017.817999,4.57341263382835,-0.7574121293935303,-75.74121293935303,-75.74121293935303,-151.48242587870607,59941440.0,-0.0470487845084216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15411067
1046327_2021,44427000.0,0.7635735524122166,2.2532200454594653,-0.4651374399559853,0.0272383807919148,-2.106904144488422,-3.2402145696887144,-7117000.0,7935446017.817999,4.57341263382835,3.5302967848309974,353.02967848309976,353.02967848309976,706.0593569661995,46311860.0,-1.335013665350744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.30752826
1286225_2020,1100171000.0,0.9496643889773186,1.166896545455785,0.4534588840887363,0.5448836562884787,192.38789460551885,2.867131005613049,604045000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,8910252950.76,0.794231131994581,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38418168
1384905_2018,516495000.0,0.7667407930833818,3.5489443666952583,-0.3773201814385485,0.3617618558534363,-218.48818074266305,-4.754862288097147,140693000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,5725045800.0,-0.1667610689306239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23063478
1384905_2020,860050000.0,0.7266040753360137,2.114121551905184,-0.9177927678867632,0.6500007418947993,-412.9145633524508,-12.31486015283033,210368000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,34270257100.000004,-0.2564715843600416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.26316434
1384905_2021,1146385000.0,0.7188475463927352,1.2365154768464857,-3.989545006309048,0.4842069428726526,-46.96024225913621,-34.61775557334364,146583000.0,7935446017.817999,4.57341263382835,3.5333510048677046,353.33510048677044,353.33510048677044,706.6702009735409,17668791150.0,-1.162675714678607,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38461538461538464,0.38501638
1167419_2018,4162982395.0178943,0.7313169059725364,0.3470019621226968,-3.995284886939635,0.0328143549492687,-1.32906667490924,-28.586883484432636,329243984.2387387,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,77096197.97999999,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07605526
1167419_2019,4162982395.0178943,0.7313169059725364,3.748293262095577,-0.7989117035720631,0.0138381158146374,-3.7175572553520633,-8.230988507257925,329243984.2387387,7935446017.817999,4.57341263382835,-0.6545462967523336,-65.45462967523335,-65.45462967523335,-130.9092593504667,74496129.84,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07697666
1167419_2020,4162982395.0178943,0.7313169059725364,98.56695869837296,8.914526841684893e-05,0.0047281743566073,214593.55431571428,0.0013807768250417,329243984.2387387,7935446017.817999,4.57341263382835,-1.0003493188282848,-100.03493188282847,-100.03493188282847,-200.06986376565695,1502154880.21,-1.2083964559559142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15393305
1167419_2021,4162982395.0178943,0.7313169059725364,5.219780119769198,-0.0678895394879343,0.0688826797781019,-50.37594931112793,-0.496882105536355,329243984.2387387,7935446017.817999,4.57341263382835,-1133.2857142857142,-113328.57142857142,-113328.57142857142,-226657.14285714284,399279774.24,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.077053666
823546_2020,4162982395.0178943,0.7313169059725364,0.1114698144065988,-0.0054818426538994,0.0458150703987667,-547.26123849359,-8.147152936914443,329243984.2387387,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,68428998.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07705599
823546_2021,4162982395.0178943,0.7313169059725364,4.284338299046268,-0.0967158427943938,0.0415131143528639,-13.64822930619712,-51.55915496091588,-2353582.0,7935446017.817999,4.57341263382835,17.90275833939811,1790.2758339398108,1790.2758339398108,3580.5516678796216,32258709.12,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.3382728
1423586_2018,4162982395.0178943,0.7313169059725364,2.609166263122583,-0.0008462819112789,0.0391377551994605,inf,-0.2683398476172839,329243984.2387387,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,39393258646.38836,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07629144
1351285_2018,137712000.0,0.7931165555133212,0.5443191790994397,0.0744464072949283,0.7320303427145364,220.2926990825688,0.8618516962763461,16303000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,384190467.2,0.0485496353209732,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.31745046
1351285_2019,145441000.0,0.796055872404243,0.5482477512478434,-0.5384933375373165,0.7202507991614733,-33.68658205310281,-6.144769168018365,24323000.0,7935446017.817999,4.57341263382835,-8.428899082568808,-842.8899082568809,-842.8899082568809,-1685.7798165137615,436443357.08,-0.3606703412950281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.25167954
1627857_2018,4162982395.0178943,0.7313169059725364,1.5244954581733876,0.0685961696186844,0.348311988837495,342.43894565217386,1.5893860887016702,60726000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,2055660990.75,-1.2083964559559142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30733553
1627857_2019,4162982395.0178943,0.7313169059725364,3.3866739296724693,-0.0947856728667648,0.3900571193493773,-248.98277647058825,-1.921307755076208,56042000.0,7935446017.817999,4.57341263382835,-2.415958687323005,-241.5958687323005,-241.5958687323005,-483.191737464601,2116353600.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15365055
1627857_2020,4162982395.0178943,0.7313169059725364,1.2019510341341344,1.860241174797015e-07,1.1525705974232043,286199449.4117647,3.5123096121583765e-06,86624000.0,7935446017.817999,4.57341263382835,-1.000002,-100.0002,-100.0002,-200.0004,4865390640.0,-1.2083964559559142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.29029703
1627857_2021,4162982395.0178943,0.7313169059725364,0.9481849111519388,-0.6573311718783328,1.4558548276649166,-73.53979556738165,-12.789525015044305,56156000.0,7935446017.817999,4.57341263382835,-3625530.411764706,-362553041.1764706,-362553041.1764706,-725106082.3529412,4532551760.0,-1.2083964559559142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.22998661
1108524_2019,9831000000.0,0.740174672489083,0.9491781430475345,1.4415584415584417,0.7212431912848446,105.42063063063064,7.113104774110862,3986000000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,117016900000.0,0.321645899739206,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.46126872
1108524_2020,12863000000.0,0.752310211720669,1.0753115527113506,0.141097424412094,0.438099454035709,1292.0859523809524,0.3718459495351925,4532000000.0,7935446017.817999,4.57341263382835,-0.8864864864864865,-88.64864864864866,-88.64864864864866,-177.29729729729732,162802830000.0,0.0365111561866125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30745032
1108524_2021,15814000000.0,0.7441182006399397,1.2347134476534296,4.430903155603917,0.427252789627166,50.906100196463655,9.813703516255751,5893000000.0,7935446017.817999,4.57341263382835,31.31746031746032,3131.746031746032,3131.746031746032,6263.492063492064,207289640000.0,0.9615112160566706,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5384615384615384,0.59017885
1108524_2022,19466000000.0,0.7347878604861845,1.04874242702405,1.460060667340748,0.3748086219056957,159.32899584487535,2.4840446577557582,7574000000.0,7935446017.817999,4.57341263382835,-0.6453831041257367,-64.53831041257368,-64.53831041257368,-129.07662082514736,230071070000.0,0.2655388010297904,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.3851362
1019671_2019,40790000.0,0.6536649466363258,2.7497177082821938,-1.1376216697056531,0.0840159708301366,-1.3976527015447893,-16.848153372765445,-11114000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,57089919.900000006,-1.890014806588932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15320525
1019671_2020,49681000.0,0.7398070107514072,2.6212281319713515,-0.2400476037458512,0.0695075224326408,-18.49633127227889,-3.6402289986003824,14768000.0,7935446017.817999,4.57341263382835,-0.7815996278796484,-78.15996278796484,-78.15996278796484,-156.3199255759297,165005771.28,-0.412779937071997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15369135
1019671_2021,13486000.0,0.6130278649029501,2.1257081862221856,-0.578092517332414,0.049418533877604,-3.200179806057264,-8.829114694496969,-9452000.0,7935446017.817999,4.57341263382835,1.43907633673355,143.907633673355,143.907633673355,287.81526734671,69632712.4,-1.245292737366222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.30755594
1468666_2019,272592000.0,0.525520089298624,1.1476604090781732,-0.5585857142857142,0.2945361968058949,-41.3723434183269,-4.420354817667853,197385000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,1617700000.0,-0.1588715935916657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15370119
1468666_2020,299969000.0,0.542670031568569,1.0969317500136335,-0.4523714285714286,0.3270875813699925,-34.77231099602097,-3.5302787232310977,200622000.0,7935446017.817999,4.57341263382835,-0.1901485895501393,-19.01485895501394,-19.01485895501394,-38.02971791002788,1101100000.0,-0.1286623841506275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.17706835
1468666_2021,318867000.0,0.5683559285177012,1.1762383637969696,-0.3128857142857142,0.3208610946384344,-44.233403342160535,-2.3875449122684618,209332000.0,7935446017.817999,4.57341263382835,-0.308343333543864,-30.83433335438641,-30.83433335438641,-61.66866670877281,968800000.0,-0.0866390290985616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15393886
1373715_2020,4162982395.0178943,0.7313169059725364,1.209972642210201,0.6050887441024488,1.2566910249758136,909.6682186948854,3.984905492876616,1185976000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,107798412919.99998,-1.2083964559559142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.307638
1373715_2021,4162982395.0178943,0.7313169059725364,1.0547585370781976,1.152964811029618,1.3393775372124492,562.9920304508976,6.228443843031123,1610000000.0,7935446017.817999,4.57341263382835,0.9420689771566964,94.20689771566964,94.20689771566964,188.41379543133928,129567548880.0,-1.2083964559559142,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6153846153846154,0.61481863
